item_id,raw_name,drop_down_index,option_index,button_text,option_text,option_value,additional_options
835692,'Two Times' McCoy | TACP Cavalry,0,0,Applied Patches,All,,[]
35022,Glock-18 | Grinder (Factory New),0,0,Float Range,All,,[]
35022,Glock-18 | Grinder (Factory New),0,1,Float Range,0.02-0.03,0.02-0.03,[]
35022,Glock-18 | Grinder (Factory New),0,2,Float Range,0.03-0.04,0.03-0.04,[]
35022,Glock-18 | Grinder (Factory New),0,3,Float Range,0.04-0.05,0.04-0.05,[]
35022,Glock-18 | Grinder (Factory New),0,4,Float Range,0.05-0.06,0.05-0.06,[]
35022,Glock-18 | Grinder (Factory New),0,5,Float Range,0.06-0.07,0.06-0.07,[]
35022,Glock-18 | Grinder (Factory New),0,6,Float Range,Customize,,[]
35022,Glock-18 | Grinder (Factory New),2,0,Name Tag,All,,[]
35022,Glock-18 | Grinder (Factory New),2,1,Name Tag,Renamed,1,[]
35022,Glock-18 | Grinder (Factory New),2,2,Name Tag,None,0,[]
35022,Glock-18 | Grinder (Factory New),3,0,Stickers,All,,[]
35022,Glock-18 | Grinder (Factory New),3,1,Stickers,With stickers,non_empty,[]
35022,Glock-18 | Grinder (Factory New),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
35022,Glock-18 | Grinder (Factory New),3,3,Stickers,No stickers,empty,[]
35022,Glock-18 | Grinder (Factory New),3,4,Stickers,Quad Combo,squad_combos,[]
35022,Glock-18 | Grinder (Factory New),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
35022,Glock-18 | Grinder (Factory New),3,6,Stickers,Customize,custom,[]
35022,Glock-18 | Grinder (Factory New),4,0,Default,Default,default,[]
35022,Glock-18 | Grinder (Factory New),4,1,Default,Latest,created.desc,[]
35022,Glock-18 | Grinder (Factory New),4,2,Default,Hot,heat.desc,[]
35022,Glock-18 | Grinder (Factory New),4,3,Default,Price,price.asc,[]
35022,Glock-18 | Grinder (Factory New),4,4,Default,Price,price.desc,[]
35022,Glock-18 | Grinder (Factory New),4,5,Default,Float,paintwear.asc,[]
35022,Glock-18 | Grinder (Factory New),4,6,Default,Float,paintwear.desc,[]
35022,Glock-18 | Grinder (Factory New),4,7,Default,Sticker,sticker.desc,[]
35022,Glock-18 | Grinder (Factory New),4,8,Default,Time cost,seller.asc,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),0,0,Style filter,All,,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),0,1,Style filter,Emerald,10200213,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),0,2,Style filter,Phase1,10199527,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),0,3,Style filter,Phase2,10199494,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),0,4,Style filter,Phase3,10199624,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),0,5,Style filter,Phase4,10199610,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),1,0,Float Range,All,,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),1,1,Float Range,0.07-0.08,0.07-0.08,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),1,2,Float Range,0.08-0.09,0.08-0.09,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),1,3,Float Range,0.09-0.10,0.09-0.10,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),1,4,Float Range,0.10-0.11,0.10-0.11,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),1,5,Float Range,0.11-0.15,0.11-0.15,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),1,6,Float Range,Customize,,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),3,0,Name Tag,All,,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),3,1,Name Tag,Renamed,1,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),3,2,Name Tag,None,0,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),4,0,Stickers,All,,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),4,1,Stickers,With stickers,non_empty,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),4,2,Stickers,With stickers (100%),non_empty_wearless,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),4,3,Stickers,No stickers,empty,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),4,4,Stickers,Quad Combo,squad_combos,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),4,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),4,6,Stickers,Customize,custom,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),5,0,Default,Default,default,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),5,1,Default,Latest,created.desc,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),5,2,Default,Hot,heat.desc,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),5,3,Default,Price,price.asc,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),5,4,Default,Price,price.desc,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),5,5,Default,Float,paintwear.asc,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),5,6,Default,Float,paintwear.desc,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),5,7,Default,Sticker,sticker.desc,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),5,8,Default,Time cost,seller.asc,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),6,0,Style filter,All,,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),6,1,Style filter,Emerald,10200213,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),6,2,Style filter,Phase1,10199527,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),6,3,Style filter,Phase2,10199494,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),6,4,Style filter,Phase3,10199624,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),6,5,Style filter,Phase4,10199610,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),7,0,Style filter,All,,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),7,1,Style filter,Emerald,10200213,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),7,2,Style filter,Phase1,10199527,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),7,3,Style filter,Phase2,10199494,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),7,4,Style filter,Phase3,10199624,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),7,5,Style filter,Phase4,10199610,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),8,0,Style filter,All,,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),8,1,Style filter,Emerald,10200213,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),8,2,Style filter,Phase1,10199527,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),8,3,Style filter,Phase2,10199494,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),8,4,Style filter,Phase3,10199624,[]
871063,Glock-18 | Gamma Doppler (Minimal Wear),8,5,Style filter,Phase4,10199610,[]
35018,Glock-18 | Dragon Tattoo (Factory New),0,0,Float Range,All,,[]
35018,Glock-18 | Dragon Tattoo (Factory New),0,1,Float Range,0.00-0.01,0.00-0.01,[]
35018,Glock-18 | Dragon Tattoo (Factory New),0,2,Float Range,0.01-0.02,0.01-0.02,[]
35018,Glock-18 | Dragon Tattoo (Factory New),0,3,Float Range,0.02-0.03,0.02-0.03,[]
35018,Glock-18 | Dragon Tattoo (Factory New),0,4,Float Range,0.03-0.04,0.03-0.04,[]
35018,Glock-18 | Dragon Tattoo (Factory New),0,5,Float Range,0.04-0.07,0.04-0.07,[]
35018,Glock-18 | Dragon Tattoo (Factory New),0,6,Float Range,Customize,,[]
35018,Glock-18 | Dragon Tattoo (Factory New),2,0,Name Tag,All,,[]
35018,Glock-18 | Dragon Tattoo (Factory New),2,1,Name Tag,Renamed,1,[]
35018,Glock-18 | Dragon Tattoo (Factory New),2,2,Name Tag,None,0,[]
35018,Glock-18 | Dragon Tattoo (Factory New),3,0,Stickers,All,,[]
35018,Glock-18 | Dragon Tattoo (Factory New),3,1,Stickers,With stickers,non_empty,[]
35018,Glock-18 | Dragon Tattoo (Factory New),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
35018,Glock-18 | Dragon Tattoo (Factory New),3,3,Stickers,No stickers,empty,[]
35018,Glock-18 | Dragon Tattoo (Factory New),3,4,Stickers,Quad Combo,squad_combos,[]
35018,Glock-18 | Dragon Tattoo (Factory New),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
35018,Glock-18 | Dragon Tattoo (Factory New),3,6,Stickers,Customize,custom,[]
35018,Glock-18 | Dragon Tattoo (Factory New),4,0,Default,Default,default,[]
35018,Glock-18 | Dragon Tattoo (Factory New),4,1,Default,Latest,created.desc,[]
35018,Glock-18 | Dragon Tattoo (Factory New),4,2,Default,Hot,heat.desc,[]
35018,Glock-18 | Dragon Tattoo (Factory New),4,3,Default,Price,price.asc,[]
35018,Glock-18 | Dragon Tattoo (Factory New),4,4,Default,Price,price.desc,[]
35018,Glock-18 | Dragon Tattoo (Factory New),4,5,Default,Float,paintwear.asc,[]
35018,Glock-18 | Dragon Tattoo (Factory New),4,6,Default,Float,paintwear.desc,[]
35018,Glock-18 | Dragon Tattoo (Factory New),4,7,Default,Sticker,sticker.desc,[]
35018,Glock-18 | Dragon Tattoo (Factory New),4,8,Default,Time cost,seller.asc,[]
774994,Galil AR | Tornado (Battle-Scarred),0,0,Float Range,All,,[]
774994,Galil AR | Tornado (Battle-Scarred),0,1,Float Range,0.45-0.52,0.45-0.52,[]
774994,Galil AR | Tornado (Battle-Scarred),0,2,Float Range,0.52-0.59,0.52-0.59,[]
774994,Galil AR | Tornado (Battle-Scarred),0,3,Float Range,0.59-0.66,0.59-0.66,[]
774994,Galil AR | Tornado (Battle-Scarred),0,4,Float Range,0.66-0.73,0.66-0.73,[]
774994,Galil AR | Tornado (Battle-Scarred),0,5,Float Range,0.73-0.80,0.73-0.80,[]
774994,Galil AR | Tornado (Battle-Scarred),0,6,Float Range,Customize,,[]
774994,Galil AR | Tornado (Battle-Scarred),2,0,Name Tag,All,,[]
774994,Galil AR | Tornado (Battle-Scarred),2,1,Name Tag,Renamed,1,[]
774994,Galil AR | Tornado (Battle-Scarred),2,2,Name Tag,None,0,[]
774994,Galil AR | Tornado (Battle-Scarred),3,0,Stickers,All,,[]
774994,Galil AR | Tornado (Battle-Scarred),3,1,Stickers,With stickers,non_empty,[]
774994,Galil AR | Tornado (Battle-Scarred),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
774994,Galil AR | Tornado (Battle-Scarred),3,3,Stickers,No stickers,empty,[]
774994,Galil AR | Tornado (Battle-Scarred),3,4,Stickers,Quad Combo,squad_combos,[]
774994,Galil AR | Tornado (Battle-Scarred),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
774994,Galil AR | Tornado (Battle-Scarred),3,6,Stickers,Customize,custom,[]
774994,Galil AR | Tornado (Battle-Scarred),4,0,Default,Default,default,[]
774994,Galil AR | Tornado (Battle-Scarred),4,1,Default,Latest,created.desc,[]
774994,Galil AR | Tornado (Battle-Scarred),4,2,Default,Hot,heat.desc,[]
774994,Galil AR | Tornado (Battle-Scarred),4,3,Default,Price,price.asc,[]
774994,Galil AR | Tornado (Battle-Scarred),4,4,Default,Price,price.desc,[]
774994,Galil AR | Tornado (Battle-Scarred),4,5,Default,Float,paintwear.asc,[]
774994,Galil AR | Tornado (Battle-Scarred),4,6,Default,Float,paintwear.desc,[]
774994,Galil AR | Tornado (Battle-Scarred),4,7,Default,Sticker,sticker.desc,[]
774994,Galil AR | Tornado (Battle-Scarred),4,8,Default,Time cost,seller.asc,[]
35027,Glock-18 | Groundwater (Field-Tested),0,0,Float Range,All,,[]
35027,Glock-18 | Groundwater (Field-Tested),0,1,Float Range,0.15-0.18,0.15-0.18,[]
35027,Glock-18 | Groundwater (Field-Tested),0,2,Float Range,0.18-0.21,0.18-0.21,[]
35027,Glock-18 | Groundwater (Field-Tested),0,3,Float Range,0.21-0.24,0.21-0.24,[]
35027,Glock-18 | Groundwater (Field-Tested),0,4,Float Range,0.24-0.27,0.24-0.27,[]
35027,Glock-18 | Groundwater (Field-Tested),0,5,Float Range,0.27-0.38,0.27-0.38,[]
35027,Glock-18 | Groundwater (Field-Tested),0,6,Float Range,Customize,,[]
35027,Glock-18 | Groundwater (Field-Tested),2,0,Name Tag,All,,[]
35027,Glock-18 | Groundwater (Field-Tested),2,1,Name Tag,Renamed,1,[]
35027,Glock-18 | Groundwater (Field-Tested),2,2,Name Tag,None,0,[]
35027,Glock-18 | Groundwater (Field-Tested),3,0,Stickers,All,,[]
35027,Glock-18 | Groundwater (Field-Tested),3,1,Stickers,With stickers,non_empty,[]
35027,Glock-18 | Groundwater (Field-Tested),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
35027,Glock-18 | Groundwater (Field-Tested),3,3,Stickers,No stickers,empty,[]
35027,Glock-18 | Groundwater (Field-Tested),3,4,Stickers,Quad Combo,squad_combos,[]
35027,Glock-18 | Groundwater (Field-Tested),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
35027,Glock-18 | Groundwater (Field-Tested),3,6,Stickers,Customize,custom,[]
35027,Glock-18 | Groundwater (Field-Tested),4,0,Default,Default,default,[]
35027,Glock-18 | Groundwater (Field-Tested),4,1,Default,Latest,created.desc,[]
35027,Glock-18 | Groundwater (Field-Tested),4,2,Default,Hot,heat.desc,[]
35027,Glock-18 | Groundwater (Field-Tested),4,3,Default,Price,price.asc,[]
35027,Glock-18 | Groundwater (Field-Tested),4,4,Default,Price,price.desc,[]
35027,Glock-18 | Groundwater (Field-Tested),4,5,Default,Float,paintwear.asc,[]
35027,Glock-18 | Groundwater (Field-Tested),4,6,Default,Float,paintwear.desc,[]
35027,Glock-18 | Groundwater (Field-Tested),4,7,Default,Sticker,sticker.desc,[]
35027,Glock-18 | Groundwater (Field-Tested),4,8,Default,Time cost,seller.asc,[]
762201,Glock-18 | High Beam (Minimal Wear),0,0,Float Range,All,,[]
762201,Glock-18 | High Beam (Minimal Wear),0,1,Float Range,0.07-0.08,0.07-0.08,[]
762201,Glock-18 | High Beam (Minimal Wear),0,2,Float Range,Customize,,[]
762201,Glock-18 | High Beam (Minimal Wear),1,0,Paint seed,All,,[]
762201,Glock-18 | High Beam (Minimal Wear),1,1,Paint seed,Full Ripple,paintseed_group-1,[]
762201,Glock-18 | High Beam (Minimal Wear),2,0,Name Tag,All,,[]
762201,Glock-18 | High Beam (Minimal Wear),2,1,Name Tag,Renamed,1,[]
762201,Glock-18 | High Beam (Minimal Wear),2,2,Name Tag,None,0,[]
762201,Glock-18 | High Beam (Minimal Wear),3,0,Stickers,All,,[]
762201,Glock-18 | High Beam (Minimal Wear),3,1,Stickers,With stickers,non_empty,[]
762201,Glock-18 | High Beam (Minimal Wear),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
762201,Glock-18 | High Beam (Minimal Wear),3,3,Stickers,No stickers,empty,[]
762201,Glock-18 | High Beam (Minimal Wear),3,4,Stickers,Quad Combo,squad_combos,[]
762201,Glock-18 | High Beam (Minimal Wear),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
762201,Glock-18 | High Beam (Minimal Wear),3,6,Stickers,Customize,custom,[]
762201,Glock-18 | High Beam (Minimal Wear),4,0,Default,Default,default,[]
762201,Glock-18 | High Beam (Minimal Wear),4,1,Default,Latest,created.desc,[]
762201,Glock-18 | High Beam (Minimal Wear),4,2,Default,Hot,heat.desc,[]
762201,Glock-18 | High Beam (Minimal Wear),4,3,Default,Price,price.asc,[]
762201,Glock-18 | High Beam (Minimal Wear),4,4,Default,Price,price.desc,[]
762201,Glock-18 | High Beam (Minimal Wear),4,5,Default,Float,paintwear.asc,[]
762201,Glock-18 | High Beam (Minimal Wear),4,6,Default,Float,paintwear.desc,[]
762201,Glock-18 | High Beam (Minimal Wear),4,7,Default,Sticker,sticker.desc,[]
762201,Glock-18 | High Beam (Minimal Wear),4,8,Default,Time cost,seller.asc,[]
45258,Glock-18 | Moonrise (Field-Tested),0,0,Float Range,All,,[]
45258,Glock-18 | Moonrise (Field-Tested),0,1,Float Range,0.15-0.18,0.15-0.18,[]
45258,Glock-18 | Moonrise (Field-Tested),0,2,Float Range,0.18-0.21,0.18-0.21,[]
45258,Glock-18 | Moonrise (Field-Tested),0,3,Float Range,0.21-0.24,0.21-0.24,[]
45258,Glock-18 | Moonrise (Field-Tested),0,4,Float Range,0.24-0.27,0.24-0.27,[]
45258,Glock-18 | Moonrise (Field-Tested),0,5,Float Range,0.27-0.38,0.27-0.38,[]
45258,Glock-18 | Moonrise (Field-Tested),0,6,Float Range,Customize,,[]
45258,Glock-18 | Moonrise (Field-Tested),1,0,Paint seed,All,,[]
45258,Glock-18 | Moonrise (Field-Tested),1,1,Paint seed,Grip with star,paintseed_group-2,[]
45258,Glock-18 | Moonrise (Field-Tested),1,2,Paint seed,Muzzle Moon,paintseed_group-55,[]
45258,Glock-18 | Moonrise (Field-Tested),2,0,Name Tag,All,,[]
45258,Glock-18 | Moonrise (Field-Tested),2,1,Name Tag,Renamed,1,[]
45258,Glock-18 | Moonrise (Field-Tested),2,2,Name Tag,None,0,[]
45258,Glock-18 | Moonrise (Field-Tested),3,0,Stickers,All,,[]
45258,Glock-18 | Moonrise (Field-Tested),3,1,Stickers,With stickers,non_empty,[]
45258,Glock-18 | Moonrise (Field-Tested),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
45258,Glock-18 | Moonrise (Field-Tested),3,3,Stickers,No stickers,empty,[]
45258,Glock-18 | Moonrise (Field-Tested),3,4,Stickers,Quad Combo,squad_combos,[]
45258,Glock-18 | Moonrise (Field-Tested),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
45258,Glock-18 | Moonrise (Field-Tested),3,6,Stickers,Customize,custom,[]
45258,Glock-18 | Moonrise (Field-Tested),4,0,Default,Default,default,[]
45258,Glock-18 | Moonrise (Field-Tested),4,1,Default,Latest,created.desc,[]
45258,Glock-18 | Moonrise (Field-Tested),4,2,Default,Hot,heat.desc,[]
45258,Glock-18 | Moonrise (Field-Tested),4,3,Default,Price,price.asc,[]
45258,Glock-18 | Moonrise (Field-Tested),4,4,Default,Price,price.desc,[]
45258,Glock-18 | Moonrise (Field-Tested),4,5,Default,Float,paintwear.asc,[]
45258,Glock-18 | Moonrise (Field-Tested),4,6,Default,Float,paintwear.desc,[]
45258,Glock-18 | Moonrise (Field-Tested),4,7,Default,Sticker,sticker.desc,[]
45258,Glock-18 | Moonrise (Field-Tested),4,8,Default,Time cost,seller.asc,[]
835789,Glock-18 | Franklin (Field-Tested),0,0,Float Range,All,,[]
835789,Glock-18 | Franklin (Field-Tested),0,1,Float Range,0.15-0.18,0.15-0.18,[]
835789,Glock-18 | Franklin (Field-Tested),0,2,Float Range,0.18-0.21,0.18-0.21,[]
835789,Glock-18 | Franklin (Field-Tested),0,3,Float Range,0.21-0.24,0.21-0.24,[]
835789,Glock-18 | Franklin (Field-Tested),0,4,Float Range,0.24-0.27,0.24-0.27,[]
835789,Glock-18 | Franklin (Field-Tested),0,5,Float Range,0.27-0.38,0.27-0.38,[]
835789,Glock-18 | Franklin (Field-Tested),0,6,Float Range,Customize,,[]
835789,Glock-18 | Franklin (Field-Tested),2,0,Name Tag,All,,[]
835789,Glock-18 | Franklin (Field-Tested),2,1,Name Tag,Renamed,1,[]
835789,Glock-18 | Franklin (Field-Tested),2,2,Name Tag,None,0,[]
835789,Glock-18 | Franklin (Field-Tested),3,0,Stickers,All,,[]
835789,Glock-18 | Franklin (Field-Tested),3,1,Stickers,With stickers,non_empty,[]
835789,Glock-18 | Franklin (Field-Tested),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
835789,Glock-18 | Franklin (Field-Tested),3,3,Stickers,No stickers,empty,[]
835789,Glock-18 | Franklin (Field-Tested),3,4,Stickers,Quad Combo,squad_combos,[]
835789,Glock-18 | Franklin (Field-Tested),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
835789,Glock-18 | Franklin (Field-Tested),3,6,Stickers,Customize,custom,[]
835789,Glock-18 | Franklin (Field-Tested),4,0,Default,Default,default,[]
835789,Glock-18 | Franklin (Field-Tested),4,1,Default,Latest,created.desc,[]
835789,Glock-18 | Franklin (Field-Tested),4,2,Default,Hot,heat.desc,[]
835789,Glock-18 | Franklin (Field-Tested),4,3,Default,Price,price.asc,[]
835789,Glock-18 | Franklin (Field-Tested),4,4,Default,Price,price.desc,[]
835789,Glock-18 | Franklin (Field-Tested),4,5,Default,Float,paintwear.asc,[]
835789,Glock-18 | Franklin (Field-Tested),4,6,Default,Float,paintwear.desc,[]
835789,Glock-18 | Franklin (Field-Tested),4,7,Default,Sticker,sticker.desc,[]
835789,Glock-18 | Franklin (Field-Tested),4,8,Default,Time cost,seller.asc,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),0,0,Float Range,All,,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),0,1,Float Range,0.45-0.50,0.45-0.50,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),0,2,Float Range,0.50-0.63,0.50-0.63,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),0,3,Float Range,0.63-0.76,0.63-0.76,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),0,4,Float Range,0.76-0.90,0.76-0.90,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),0,5,Float Range,0.90-1.00,0.90-1.00,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),0,6,Float Range,Customize,,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),2,0,Name Tag,All,,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),2,1,Name Tag,Renamed,1,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),2,2,Name Tag,None,0,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),3,0,Stickers,All,,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),3,1,Stickers,With stickers,non_empty,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),3,3,Stickers,No stickers,empty,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),3,4,Stickers,Quad Combo,squad_combos,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),3,6,Stickers,Customize,custom,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),4,0,Default,Default,default,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),4,1,Default,Latest,created.desc,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),4,2,Default,Hot,heat.desc,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),4,3,Default,Price,price.asc,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),4,4,Default,Price,price.desc,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),4,5,Default,Float,paintwear.asc,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),4,6,Default,Float,paintwear.desc,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),4,7,Default,Sticker,sticker.desc,[]
835843,Glock-18 | Neo-Noir (Battle-Scarred),4,8,Default,Time cost,seller.asc,[]
35044,Glock-18 | Off World (Well-Worn),0,0,Float Range,All,,[]
35044,Glock-18 | Off World (Well-Worn),0,1,Float Range,0.38-0.39,0.38-0.39,[]
35044,Glock-18 | Off World (Well-Worn),0,2,Float Range,0.39-0.40,0.39-0.40,[]
35044,Glock-18 | Off World (Well-Worn),0,3,Float Range,0.40-0.41,0.40-0.41,[]
35044,Glock-18 | Off World (Well-Worn),0,4,Float Range,0.41-0.42,0.41-0.42,[]
